filename,if_plate_id,position,sample,status,locations,antibody,ensembl_ids,gene_names
/archive/630/630_G12_1_,630,G12,1,35,,HPA035111,ENSG00000160298,C21orf58
/archive/630/630_G12_2_,630,G12,2,35,,HPA035111,ENSG00000160298,C21orf58
/archive/630/630_G4_1_,630,G4,1,35,Focal adhesion sites,CAB003841,ENSG00000089159,PXN
/archive/630/630_G4_2_,630,G4,2,35,Focal adhesion sites,CAB003841,ENSG00000089159,PXN
/archive/630/630_G5_1_,630,G5,1,35,Nucleoplasm,CAB003801,ENSG00000177606,JUN
/archive/630/630_G5_2_,630,G5,2,35,Nucleoplasm,CAB003801,ENSG00000177606,JUN
/archive/630/630_G8_1_,630,G8,1,35,"Cytosol,Nucleoplasm",CAB004082,ENSG00000129559,NEDD8
/archive/630/630_G8_2_,630,G8,2,35,"Cytosol,Nucleoplasm",CAB004082,ENSG00000129559,NEDD8
/archive/630/630_H10_1_,630,H10,1,35,Nucleoplasm,CAB037084,ENSG00000102054,RBBP7
/archive/630/630_H10_2_,630,H10,2,35,Nucleoplasm,CAB037084,ENSG00000102054,RBBP7
/archive/630/630_H2_1_,630,H2,1,35,Nucleoplasm,CAB005044,ENSG00000167641,PPP1R14A
/archive/630/630_H2_2_,630,H2,2,35,Nucleoplasm,CAB005044,ENSG00000167641,PPP1R14A
/archive/630/630_H4_1_,630,H4,1,35,Nucleoplasm,CAB003803,ENSG00000118260,CREB1
/archive/630/630_H4_2_,630,H4,2,35,Nucleoplasm,CAB003803,ENSG00000118260,CREB1
/archive/630/630_H5_1_,630,H5,1,35,Golgi apparatus,CAB003791,ENSG00000105974,CAV1
/archive/630/630_H5_2_,630,H5,2,35,Golgi apparatus,CAB003791,ENSG00000105974,CAV1
/archive/630/630_H6_1_,630,H6,1,35,Nucleoplasm,CAB003840,ENSG00000143799,PARP1
/archive/630/630_H6_2_,630,H6,2,35,Nucleoplasm,CAB003840,ENSG00000143799,PARP1
/archive/631/631_A1_1_,631,A1,1,35,"Nucleoplasm,Vesicles",CAB007794,ENSG00000180370,PAK2
/archive/631/631_A1_2_,631,A1,2,35,"Nucleoplasm,Vesicles",CAB007794,ENSG00000180370,PAK2
/archive/631/631_A5_1_,631,A5,1,35,Cytosol,CAB026464,ENSG00000196911,KPNA5
/archive/631/631_A5_2_,631,A5,2,35,Cytosol,CAB026464,ENSG00000196911,KPNA5
/archive/631/631_A8_1_,631,A8,1,35,Mitochondria,CAB008661,ENSG00000126432,PRDX5
/archive/631/631_A8_2_,631,A8,2,35,Mitochondria,CAB008661,ENSG00000126432,PRDX5
/archive/631/631_B1_5_,631,B1,5,35,"Cytosol,Plasma membrane",CAB007795,ENSG00000167658,EEF2
/archive/631/631_B1_6_,631,B1,6,35,"Cytosol,Plasma membrane",CAB007795,ENSG00000167658,EEF2
/archive/631/631_C3_1_,631,C3,1,35,Plasma membrane,CAB013008,ENSG00000157240,FZD1
/archive/631/631_C3_2_,631,C3,2,35,Plasma membrane,CAB013008,ENSG00000157240,FZD1
/archive/631/631_C4_1_,631,C4,1,35,"Nucleoplasm,Vesicles",CAB026388,ENSG00000079432,CIC
/archive/631/631_C4_2_,631,C4,2,35,"Nucleoplasm,Vesicles",CAB026388,ENSG00000079432,CIC
/archive/631/631_C5_1_,631,C5,1,35,Nucleoli rim,CAB026472,ENSG00000148843,PDCD11
/archive/631/631_C5_2_,631,C5,2,35,Nucleoli rim,CAB026472,ENSG00000148843,PDCD11
/archive/631/631_D10_2_,631,D10,2,35,,HPA045808,ENSG00000143450,OAZ3
/archive/631/631_D10_3_,631,D10,3,35,,HPA045808,ENSG00000143450,OAZ3
/archive/631/631_D11_1_,631,D11,1,35,Nucleoli,HPA047087,ENSG00000124228,DDX27
/archive/631/631_D11_2_,631,D11,2,35,Nucleoli,HPA047087,ENSG00000124228,DDX27
/archive/631/631_D2_1_,631,D2,1,35,Cytosol,CAB026378,ENSG00000112297,CRYBG1
/archive/631/631_D2_2_,631,D2,2,35,Cytosol,CAB026378,ENSG00000112297,CRYBG1
/archive/631/631_D7_3_,631,D7,3,35,"Cytosol,Plasma membrane",CAB008634,ENSG00000173221,GLRX
/archive/631/631_D7_4_,631,D7,4,35,"Cytosol,Plasma membrane",CAB008634,ENSG00000173221,GLRX
/archive/631/631_E12_1_,631,E12,1,35,Cytosol,HPA040017,ENSG00000134440,NARS1
/archive/631/631_E12_2_,631,E12,2,35,Cytosol,HPA040017,ENSG00000134440,NARS1
/archive/631/631_E3_2_,631,E3,2,35,Cytosol,CAB026404,ENSG00000141012,GALNS
/archive/631/631_E3_3_,631,E3,3,35,Cytosol,CAB026404,ENSG00000141012,GALNS
/archive/631/631_E4_1_,631,E4,1,35,Cytosol,CAB013505,ENSG00000168939,SPRY3
/archive/631/631_E4_2_,631,E4,2,35,Cytosol,CAB013505,ENSG00000168939,SPRY3
/archive/631/631_E7_1_,631,E7,1,35,"Cytosol,Nucleoplasm",CAB008094,ENSG00000166949,SMAD3
/archive/631/631_E7_2_,631,E7,2,35,"Cytosol,Nucleoplasm",CAB008094,ENSG00000166949,SMAD3
/archive/631/631_E9_1_,631,E9,1,35,Mitochondria,HPA045472,ENSG00000125901,MRPS26
/archive/631/631_E9_2_,631,E9,2,35,Mitochondria,HPA045472,ENSG00000125901,MRPS26
/archive/631/631_F10_1_,631,F10,1,35,Nuclear speckles,HPA045350,ENSG00000221821,C6orf226
/archive/631/631_F10_2_,631,F10,2,35,Nuclear speckles,HPA045350,ENSG00000221821,C6orf226
/archive/631/631_F3_6_,631,F3,6,35,"Nucleoli,Vesicles",CAB012987,ENSG00000103126,AXIN1
/archive/631/631_F3_8_,631,F3,8,35,"Nucleoli,Vesicles",CAB012987,ENSG00000103126,AXIN1
/archive/631/631_F7_1_,631,F7,1,35,,CAB037240,ENSG00000157916,RER1
/archive/631/631_F7_2_,631,F7,2,35,,CAB037240,ENSG00000157916,RER1
/archive/631/631_G1_2_,631,G1,2,35,"Mitochondria,Nucleoplasm",CAB025530,ENSG00000180185,FAHD1
/archive/631/631_G1_3_,631,G1,3,35,"Mitochondria,Nucleoplasm",CAB025530,ENSG00000180185,FAHD1
/archive/631/631_G10_1_,631,G10,1,35,Nucleoli,HPA045865,ENSG00000107021,TBC1D13
/archive/631/631_G10_3_,631,G10,3,35,Nucleoli,HPA045865,ENSG00000107021,TBC1D13
/archive/631/631_G2_1_,631,G2,1,35,"Cytosol,Nucleoplasm",CAB026377,ENSG00000177943,MAMDC4
/archive/631/631_G2_4_,631,G2,4,35,"Cytosol,Nucleoplasm",CAB026377,ENSG00000177943,MAMDC4
/archive/631/631_G7_1_,631,G7,1,35,"Cytosol,Plasma membrane",CAB037260,ENSG00000144848,ATG3
/archive/631/631_G7_4_,631,G7,4,35,"Cytosol,Plasma membrane",CAB037260,ENSG00000144848,ATG3
/archive/631/631_H1_1_,631,H1,1,35,Cytosol,CAB026383,ENSG00000204469,PRRC2A
/archive/631/631_H1_2_,631,H1,2,35,Cytosol,CAB026383,ENSG00000204469,PRRC2A
/archive/631/631_H11_1_,631,H11,1,35,Nucleoplasm,HPA045785,ENSG00000162437,RAVER2
/archive/631/631_H11_2_,631,H11,2,35,Nucleoplasm,HPA045785,ENSG00000162437,RAVER2
/archive/631/631_H2_1_,631,H2,1,35,Cytosol,CAB013007,ENSG00000145741,BTF3
/archive/631/631_H2_2_,631,H2,2,35,Cytosol,CAB013007,ENSG00000145741,BTF3
/archive/631/631_H3_1_,631,H3,1,35,Nucleoplasm,CAB026384,ENSG00000146834,MEPCE
/archive/631/631_H3_2_,631,H3,2,35,Nucleoplasm,CAB026384,ENSG00000146834,MEPCE
/archive/632/632_A4_1_,632,A4,1,35,Endoplasmic reticulum,CAB037287,ENSG00000072849,DERL2
/archive/632/632_A4_2_,632,A4,2,35,Endoplasmic reticulum,CAB037287,ENSG00000072849,DERL2
/archive/632/632_A9_1_,632,A9,1,35,Nucleoplasm,HPA045582,ENSG00000159917,ZNF235
/archive/632/632_A9_2_,632,A9,2,35,Nucleoplasm,HPA045582,ENSG00000159917,ZNF235
/archive/632/632_B1_1_,632,B1,1,35,Mitochondria,HPA038705,ENSG00000149743,TRPT1
/archive/632/632_B1_2_,632,B1,2,35,Mitochondria,HPA038705,ENSG00000149743,TRPT1
/archive/632/632_B9_1_,632,B9,1,35,Cytosol,HPA046348,ENSG00000164142,FAM160A1
/archive/632/632_B9_2_,632,B9,2,35,Cytosol,HPA046348,ENSG00000164142,FAM160A1
/archive/632/632_C11_1_,632,C11,1,35,,HPA035447,ENSG00000198879,SFMBT2
/archive/632/632_C11_2_,632,C11,2,35,,HPA035447,ENSG00000198879,SFMBT2
/archive/632/632_C2_1_,632,C2,1,35,"Cytosol,Nucleoplasm",HPA037390,ENSG00000171444,MCC
/archive/632/632_C2_2_,632,C2,2,35,"Cytosol,Nucleoplasm",HPA037390,ENSG00000171444,MCC
/archive/632/632_C5_1_,632,C5,1,35,"Micronucleus,Nucleoplasm",CAB025501,ENSG00000204569,PPP1R10
/archive/632/632_C5_3_,632,C5,3,35,"Micronucleus,Nucleoplasm",CAB025501,ENSG00000204569,PPP1R10
/archive/632/632_D2_2_,632,D2,2,35,Nucleoplasm,HPA037498,ENSG00000184465,WDR27
/archive/632/632_D4_1_,632,D4,1,35,"Cytosol,Plasma membrane",CAB008663,ENSG00000117592,PRDX6
/archive/632/632_D4_2_,632,D4,2,35,"Cytosol,Plasma membrane",CAB008663,ENSG00000117592,PRDX6
/archive/632/632_D7_1_,632,D7,1,35,"Cytosol,Plasma membrane",CAB022637,ENSG00000099337,KCNK6
/archive/632/632_D7_3_,632,D7,3,35,"Cytosol,Plasma membrane",CAB022637,ENSG00000099337,KCNK6
/archive/632/632_E3_1_,632,E3,1,35,,HPA036514,ENSG00000173545,ZNF622
/archive/632/632_E3_2_,632,E3,2,35,,HPA036514,ENSG00000173545,ZNF622
/archive/632/632_E4_1_,632,E4,1,35,Nucleoplasm,CAB037279,ENSG00000197837,H4-16
/archive/632/632_E4_2_,632,E4,2,35,Nucleoplasm,CAB037279,ENSG00000197837,H4-16
/archive/632/632_F2_2_,632,F2,2,35,"Cytosol,Nucleoplasm",HPA038807,ENSG00000159352,PSMD4
/archive/632/632_F2_3_,632,F2,3,35,"Cytosol,Nucleoplasm",HPA038807,ENSG00000159352,PSMD4
/archive/632/632_F5_1_,632,F5,1,35,Vesicles,CAB022169,ENSG00000196876,SCN8A
/archive/632/632_F5_2_,632,F5,2,35,Vesicles,CAB022169,ENSG00000196876,SCN8A
/archive/632/632_G4_1_,632,G4,1,35,"Cytosol,Plasma membrane",CAB025216,ENSG00000003402,CFLAR
/archive/632/632_G4_2_,632,G4,2,35,"Cytosol,Plasma membrane",CAB025216,ENSG00000003402,CFLAR
/archive/632/632_H10_1_,632,H10,1,35,Nuclear speckles,HPA030963,ENSG00000164694,FNDC1
/archive/632/632_H10_2_,632,H10,2,35,Nuclear speckles,HPA030963,ENSG00000164694,FNDC1
/archive/632/632_H3_2_,632,H3,2,35,Plasma membrane,CAB037299,ENSG00000118777,ABCG2
/archive/632/632_H3_3_,632,H3,3,35,Plasma membrane,CAB037299,ENSG00000118777,ABCG2
/archive/632/632_H6_1_,632,H6,1,35,Cytosol,CAB022642,ENSG00000175591,P2RY2
/archive/632/632_H6_2_,632,H6,2,35,Cytosol,CAB022642,ENSG00000175591,P2RY2
/archive/635/635_A10_1_,635,A10,1,35,Mitochondria,CAB005219,ENSG00000113013,HSPA9
/archive/635/635_A10_2_,635,A10,2,35,Mitochondria,CAB005219,ENSG00000113013,HSPA9
/archive/635/635_A12_1_,635,A12,1,35,,HPA038502,ENSG00000171813,PWWP2B
/archive/635/635_A12_2_,635,A12,2,35,,HPA038502,ENSG00000171813,PWWP2B
/archive/635/635_A3_3_,635,A3,3,35,"Cytosol,Mitochondria",CAB016688,ENSG00000184047,DIABLO
/archive/635/635_A3_4_,635,A3,4,35,"Cytosol,Mitochondria",CAB016688,ENSG00000184047,DIABLO
/archive/635/635_A4_1_,635,A4,1,35,"Cytosol,Nucleoplasm",CAB005406,ENSG00000072310,SREBF1
/archive/635/635_A4_2_,635,A4,2,35,"Cytosol,Nucleoplasm",CAB005406,ENSG00000072310,SREBF1
/archive/635/635_A5_3_,635,A5,3,35,Cytosol,CAB005396,ENSG00000115904,SOS1
/archive/635/635_A5_4_,635,A5,4,35,Cytosol,CAB005396,ENSG00000115904,SOS1
/archive/635/635_A8_4_,635,A8,4,35,"Cytosol,Nucleoplasm,Plasma membrane",CAB002611,ENSG00000102996,MMP15
/archive/635/635_A8_5_,635,A8,5,35,"Cytosol,Nucleoplasm,Plasma membrane",CAB002611,ENSG00000102996,MMP15
/archive/635/635_B3_1_,635,B3,1,35,Cytosol,CAB008632,ENSG00000104687,GSR
/archive/635/635_B3_2_,635,B3,2,35,Cytosol,CAB008632,ENSG00000104687,GSR
/archive/635/635_B4_1_,635,B4,1,35,Nucleoplasm,CAB005416,ENSG00000112658,SRF
/archive/635/635_B4_2_,635,B4,2,35,Nucleoplasm,CAB005416,ENSG00000112658,SRF
/archive/635/635_B6_4_,635,B6,4,35,"Nucleoli,Nucleoplasm",CAB005256,ENSG00000066044,ELAVL1
/archive/635/635_B6_5_,635,B6,5,35,"Nucleoli,Nucleoplasm",CAB005256,ENSG00000066044,ELAVL1
/archive/635/635_C3_2_,635,C3,2,35,"Cytosol,Mitochondria",CAB008636,ENSG00000135821,GLUL
/archive/635/635_C3_3_,635,C3,3,35,"Cytosol,Mitochondria",CAB008636,ENSG00000135821,GLUL
/archive/635/635_C4_1_,635,C4,1,35,Nucleoplasm,CAB005355,ENSG00000121774,KHDRBS1
/archive/635/635_C4_2_,635,C4,2,35,Nucleoplasm,CAB005355,ENSG00000121774,KHDRBS1
/archive/635/635_C5_3_,635,C5,3,35,Endoplasmic reticulum,CAB005388,ENSG00000115310,RTN4
/archive/635/635_C5_4_,635,C5,4,35,Endoplasmic reticulum,CAB005388,ENSG00000115310,RTN4
/archive/635/635_C6_3_,635,C6,3,35,Plasma membrane,CAB005334,ENSG00000182621,PLCB1
/archive/635/635_C6_4_,635,C6,4,35,Plasma membrane,CAB005334,ENSG00000182621,PLCB1
/archive/635/635_D3_1_,635,D3,1,35,"Cytosol,Nucleoplasm",CAB008649,ENSG00000162302,RPS6KA4
/archive/635/635_D3_2_,635,D3,2,35,"Cytosol,Nucleoplasm",CAB008649,ENSG00000162302,RPS6KA4
/archive/635/635_D4_1_,635,D4,1,35,"Cytosol,Nucleoplasm,Plasma membrane",CAB005385,ENSG00000186575,NF2
/archive/635/635_D4_3_,635,D4,3,35,"Cytosol,Nucleoplasm,Plasma membrane",CAB005385,ENSG00000186575,NF2
/archive/635/635_D6_5_,635,D6,5,35,"Cytosol,Nucleoplasm",CAB005191,ENSG00000131981,LGALS3
/archive/635/635_D6_6_,635,D6,6,35,"Cytosol,Nucleoplasm",CAB005191,ENSG00000131981,LGALS3
/archive/635/635_D7_3_,635,D7,3,35,Nucleoplasm,CAB002677,ENSG00000108094,CUL2
/archive/635/635_D7_4_,635,D7,4,35,Nucleoplasm,CAB002677,ENSG00000108094,CUL2
/archive/635/635_D8_3_,635,D8,3,35,"Cytosol,Plasma membrane",CAB002598,ENSG00000198959,TGM2
/archive/635/635_D8_4_,635,D8,4,35,"Cytosol,Plasma membrane",CAB002598,ENSG00000198959,TGM2
/archive/635/635_D9_6_,635,D9,6,35,Nucleoplasm,CAB005427,ENSG00000073050,XRCC1
/archive/635/635_D9_10_,635,D9,10,35,Nucleoplasm,CAB005427,ENSG00000073050,XRCC1
/archive/635/635_E10_1_,635,E10,1,35,Nucleoplasm,CAB022456,ENSG00000125398,SOX9
/archive/635/635_E10_2_,635,E10,2,35,Nucleoplasm,CAB022456,ENSG00000125398,SOX9
/archive/635/635_E2_1_,635,E2,1,35,Mitochondria,CAB008681,ENSG00000100348,TXN2
/archive/635/635_E2_2_,635,E2,2,35,Mitochondria,CAB008681,ENSG00000100348,TXN2
/archive/635/635_E6_4_,635,E6,4,35,Cytosol,CAB002620,ENSG00000198681,MAGEA1
/archive/635/635_E6_5_,635,E6,5,35,Cytosol,CAB002620,ENSG00000198681,MAGEA1
/archive/635/635_E8_3_,635,E8,3,35,"Cytosol,Nucleoplasm",CAB002685,ENSG00000137752,CASP1
/archive/635/635_E8_4_,635,E8,4,35,"Cytosol,Nucleoplasm",CAB002685,ENSG00000137752,CASP1
/archive/635/635_E9_4_,635,E9,4,35,Nucleoplasm,CAB005113,ENSG00000092067,CEBPE
/archive/635/635_E9_5_,635,E9,5,35,Nucleoplasm,CAB005113,ENSG00000092067,CEBPE
/archive/635/635_F11_1_,635,F11,1,35,Golgi apparatus,HPA045074,ENSG00000005486,RHBDD2
/archive/635/635_F11_2_,635,F11,2,35,Golgi apparatus,HPA045074,ENSG00000005486,RHBDD2
/archive/635/635_F3_3_,635,F3,3,35,Cytosol,CAB005072,ENSG00000106546,AHR
/archive/635/635_F3_6_,635,F3,6,35,Cytosol,CAB005072,ENSG00000106546,AHR
/archive/635/635_F4_4_,635,F4,4,35,"Cytosol,Endoplasmic reticulum",CAB005331,ENSG00000138069,RAB1A
/archive/635/635_F4_5_,635,F4,5,35,"Cytosol,Endoplasmic reticulum",CAB005331,ENSG00000138069,RAB1A
/archive/635/635_F6_3_,635,F6,3,35,Nucleoplasm,CAB002617,ENSG00000077092,RARB
/archive/635/635_F6_4_,635,F6,4,35,Nucleoplasm,CAB002617,ENSG00000077092,RARB
/archive/635/635_F8_3_,635,F8,3,35,Cytosol,CAB005282,ENSG00000105976,MET
/archive/635/635_F8_4_,635,F8,4,35,Cytosol,CAB005282,ENSG00000105976,MET
/archive/635/635_G10_1_,635,G10,1,35,Nucleoplasm,CAB005223,ENSG00000092199,HNRNPC
/archive/635/635_G10_2_,635,G10,2,35,Nucleoplasm,CAB005223,ENSG00000092199,HNRNPC
/archive/635/635_G11_4_,635,G11,4,35,"Cytosol,Plasma membrane",HPA038541,ENSG00000165490,DDIAS
/archive/635/635_G11_5_,635,G11,5,35,"Cytosol,Plasma membrane",HPA038541,ENSG00000165490,DDIAS
/archive/635/635_G3_1_,635,G3,1,35,Nucleoplasm,CAB005352,ENSG00000186350,RXRA
/archive/635/635_G3_2_,635,G3,2,35,Nucleoplasm,CAB005352,ENSG00000186350,RXRA
/archive/635/635_G4_1_,635,G4,1,35,Cytosol,CAB005374,ENSG00000160691,SHC1
/archive/635/635_G4_2_,635,G4,2,35,Cytosol,CAB005374,ENSG00000160691,SHC1
/archive/635/635_G6_3_,635,G6,3,35,Nucleoplasm,CAB002683,ENSG00000102882,MAPK3
/archive/635/635_G6_4_,635,G6,4,35,Nucleoplasm,CAB002683,ENSG00000102882,MAPK3
/archive/635/635_H11_1_,635,H11,1,35,,HPA038482,ENSG00000178597,PSAPL1
/archive/635/635_H11_2_,635,H11,2,35,,HPA038482,ENSG00000178597,PSAPL1
/archive/635/635_H2_2_,635,H2,2,35,"Cytosol,Microtubules",CAB016685,ENSG00000198001,IRAK4
/archive/635/635_H2_4_,635,H2,4,35,"Cytosol,Microtubules",CAB016685,ENSG00000198001,IRAK4
/archive/635/635_H3_1_,635,H3,1,35,Cytosol,CAB005285,ENSG00000100526,CDKN3
/archive/635/635_H3_2_,635,H3,2,35,Cytosol,CAB005285,ENSG00000100526,CDKN3
/archive/635/635_H4_2_,635,H4,2,35,"Actin filaments,Cytosol,Nucleoli rim,Nucleoplasm",CAB005377,ENSG00000179295,PTPN11
/archive/635/635_H4_5_,635,H4,5,35,"Actin filaments,Cytosol,Nucleoli rim,Nucleoplasm",CAB005377,ENSG00000179295,PTPN11
/archive/635/635_H8_3_,635,H8,3,35,Cytosol,CAB005192,ENSG00000169710,FASN
/archive/635/635_H8_4_,635,H8,4,35,Cytosol,CAB005192,ENSG00000169710,FASN
/archive/635/635_H9_3_,635,H9,3,35,"Cell Junctions,Plasma membrane",CAB005103,ENSG00000154639,CXADR
/archive/635/635_H9_5_,635,H9,5,35,"Cell Junctions,Plasma membrane",CAB005103,ENSG00000154639,CXADR
/archive/637/637_A12_1_,637,A12,1,35,Mitochondria,CAB026396,ENSG00000103121,CMC2
/archive/637/637_A12_2_,637,A12,2,35,Mitochondria,CAB026396,ENSG00000103121,CMC2
/archive/637/637_A2_1_,637,A2,1,35,"Golgi apparatus,Nucleoplasm",CAB011489,ENSG00000152291,TGOLN2
/archive/637/637_A2_2_,637,A2,2,35,"Golgi apparatus,Nucleoplasm",CAB011489,ENSG00000152291,TGOLN2
/archive/637/637_A3_1_,637,A3,1,35,Centriolar satellite,CAB011495,ENSG00000037042,TUBG2
/archive/637/637_A3_2_,637,A3,2,35,Centriolar satellite,CAB011495,ENSG00000037042,TUBG2
/archive/637/637_A5_1_,637,A5,1,35,Nucleoplasm,CAB012478,ENSG00000155827,RNF20
/archive/637/637_A5_2_,637,A5,2,35,Nucleoplasm,CAB012478,ENSG00000155827,RNF20
/archive/637/637_B10_1_,637,B10,1,35,Vesicles,HPA036792,ENSG00000162869,PPP1R21
/archive/637/637_B10_2_,637,B10,2,35,Vesicles,HPA036792,ENSG00000162869,PPP1R21
/archive/637/637_B12_1_,637,B12,1,35,"Actin filaments,Nucleoplasm",CAB026391,ENSG00000168334,XIRP1
/archive/637/637_B12_3_,637,B12,3,35,"Actin filaments,Nucleoplasm",CAB026391,ENSG00000168334,XIRP1
/archive/637/637_C10_1_,637,C10,1,35,Mitochondria,HPA047673,ENSG00000159685,CHCHD6
/archive/637/637_C10_2_,637,C10,2,35,Mitochondria,HPA047673,ENSG00000159685,CHCHD6
/archive/637/637_C3_1_,637,C3,1,35,Microtubules,CAB011628,ENSG00000170290,SLN
/archive/637/637_C3_2_,637,C3,2,35,Microtubules,CAB011628,ENSG00000170290,SLN
/archive/637/637_C5_1_,637,C5,1,35,Nuclear speckles,CAB012448,ENSG00000110107,PRPF19
/archive/637/637_C5_2_,637,C5,2,35,Nuclear speckles,CAB012448,ENSG00000110107,PRPF19
/archive/637/637_C6_1_,637,C6,1,35,Cytosol,CAB012205,ENSG00000104415,CCN4
/archive/637/637_C6_2_,637,C6,2,35,Cytosol,CAB012205,ENSG00000104415,CCN4
/archive/637/637_C7_1_,637,C7,1,35,"Cytosol,Nucleoplasm",CAB012188,ENSG00000136518,ACTL6A
/archive/637/637_C7_2_,637,C7,2,35,"Cytosol,Nucleoplasm",CAB012188,ENSG00000136518,ACTL6A
/archive/637/637_C8_5_,637,C8,5,35,"Actin filaments,Golgi apparatus,Plasma membrane",CAB019322,ENSG00000136068,FLNB
/archive/637/637_C8_7_,637,C8,7,35,"Actin filaments,Golgi apparatus,Plasma membrane",CAB019322,ENSG00000136068,FLNB
/archive/637/637_D1_1_,637,D1,1,35,"Cytosol,Plasma membrane",CAB011614,ENSG00000076351,SLC46A1
/archive/637/637_D1_2_,637,D1,2,35,"Cytosol,Plasma membrane",CAB011614,ENSG00000076351,SLC46A1
/archive/637/637_D12_5_,637,D12,5,35,Vesicles,CAB013514,ENSG00000141564,RPTOR
/archive/637/637_D12_6_,637,D12,6,35,Vesicles,CAB013514,ENSG00000141564,RPTOR
/archive/637/637_D3_5_,637,D3,5,35,Cytosol,CAB011663,ENSG00000134001,EIF2S1
/archive/637/637_D3_6_,637,D3,6,35,Cytosol,CAB011663,ENSG00000134001,EIF2S1
/archive/637/637_D4_7_,637,D4,7,35,"Cytosol,Nucleoplasm",CAB012416,ENSG00000109111,SUPT6H
/archive/637/637_D4_9_,637,D4,9,35,"Cytosol,Nucleoplasm",CAB012416,ENSG00000109111,SUPT6H
/archive/637/637_E11_1_,637,E11,1,35,"Cytosol,Plasma membrane",CAB013023,ENSG00000135046,ANXA1
/archive/637/637_E11_2_,637,E11,2,35,"Cytosol,Plasma membrane",CAB013023,ENSG00000135046,ANXA1
/archive/637/637_E4_3_,637,E4,3,35,"Cytosol,Nucleoli",CAB012423,ENSG00000010292,NCAPD2
/archive/637/637_E4_5_,637,E4,5,35,"Cytosol,Nucleoli",CAB012423,ENSG00000010292,NCAPD2
/archive/637/637_E6_2_,637,E6,2,35,"Cytosol,Nucleoplasm",CAB012219,ENSG00000188613,NANOS1
/archive/637/637_E6_5_,637,E6,5,35,"Cytosol,Nucleoplasm",CAB012219,ENSG00000188613,NANOS1
/archive/637/637_E8_4_,637,E8,4,35,"Cytosol,Nucleoplasm",CAB021340,ENSG00000070061,ELP1
/archive/637/637_E9_1_,637,E9,1,35,,CAB007760,ENSG00000166263,STXBP4
/archive/637/637_E9_2_,637,E9,2,35,,CAB007760,ENSG00000166263,STXBP4
/archive/637/637_F2_5_,637,F2,5,35,"Cytosol,Golgi apparatus",CAB011498,ENSG00000134243,SORT1
/archive/637/637_F2_6_,637,F2,6,35,"Cytosol,Golgi apparatus",CAB011498,ENSG00000134243,SORT1
/archive/637/637_G1_1_,637,G1,1,35,"Micronucleus,Nucleoplasm,Vesicles",CAB011625,ENSG00000186834,HEXIM1
/archive/637/637_G1_5_,637,G1,5,35,"Micronucleus,Nucleoplasm,Vesicles",CAB011625,ENSG00000186834,HEXIM1
/archive/637/637_G11_3_,637,G11,3,35,Cytosol,CAB026401,ENSG00000138829,FBN2
/archive/637/637_G11_4_,637,G11,4,35,Cytosol,CAB026401,ENSG00000138829,FBN2
/archive/637/637_G12_1_,637,G12,1,35,"Cell Junctions,Cytosol,Nucleoplasm",CAB013496,ENSG00000130396,AFDN
/archive/637/637_G12_2_,637,G12,2,35,"Cell Junctions,Cytosol,Nucleoplasm",CAB013496,ENSG00000130396,AFDN
/archive/637/637_G3_1_,637,G3,1,35,Nucleoplasm,CAB011481,ENSG00000163041,H3-3A
/archive/637/637_G3_2_,637,G3,2,35,Nucleoplasm,CAB011481,ENSG00000163041,H3-3A
/archive/637/637_G4_1_,637,G4,1,35,"Cytosol,Nucleoplasm",CAB012483,ENSG00000114554,PLXNA1
/archive/637/637_G4_2_,637,G4,2,35,"Cytosol,Nucleoplasm",CAB012483,ENSG00000114554,PLXNA1
/archive/637/637_G5_3_,637,G5,3,35,"Nuclear bodies,Nucleoplasm",CAB012177,ENSG00000147316,MCPH1
/archive/637/637_G5_4_,637,G5,4,35,"Nuclear bodies,Nucleoplasm",CAB012177,ENSG00000147316,MCPH1
/archive/637/637_G6_2_,637,G6,2,35,"Cytosol,Micronucleus,Nucleoplasm",CAB012357,ENSG00000124571,XPO5
/archive/637/637_G6_4_,637,G6,4,35,"Cytosol,Micronucleus,Nucleoplasm",CAB012357,ENSG00000124571,XPO5
/archive/637/637_G7_1_,637,G7,1,35,Cytosol,CAB023349,ENSG00000126351,THRA
/archive/637/637_G7_2_,637,G7,2,35,Cytosol,CAB023349,ENSG00000126351,THRA
/archive/637/637_H10_1_,637,H10,1,35,Golgi apparatus,CAB026382,ENSG00000124198,ARFGEF2
/archive/637/637_H10_2_,637,H10,2,35,Golgi apparatus,CAB026382,ENSG00000124198,ARFGEF2
/archive/637/637_H11_3_,637,H11,3,35,Golgi apparatus,CAB012909,ENSG00000127914,AKAP9
/archive/637/637_H11_4_,637,H11,4,35,Golgi apparatus,CAB012909,ENSG00000127914,AKAP9
/archive/637/637_H2_1_,637,H2,1,35,Cytosol,CAB011536,ENSG00000070756,PABPC1
/archive/637/637_H2_2_,637,H2,2,35,Cytosol,CAB011536,ENSG00000070756,PABPC1
/archive/637/637_H3_1_,637,H3,1,35,Nucleoplasm,CAB011819,ENSG00000135829,DHX9
/archive/637/637_H3_2_,637,H3,2,35,Nucleoplasm,CAB011819,ENSG00000135829,DHX9
/archive/637/637_H7_4_,637,H7,4,35,"Cytosol,Nucleoli,Nucleoplasm,Plasma membrane",CAB002600,ENSG00000196754,S100A2
